0,1468569726,Tue Apr 07 02:28:27 PDT 2009,NO_QUERY,FatherBennyCake,"@Gemmaface Awww Gemma, I hope you're not ",0,0
4,2191864505,Tue Jun 16 06:06:21 PDT 2009,NO_QUERY,Chel23,on my way to the gym ,4,1
4,2192838570,Tue Jun 16 07:37:27 PDT 2009,NO_QUERY,Recamel,"@TheSUPERGIRL ok so i bought these two cheese as you can see  i like the Kechotea one way better,the Silvan one has very light taste",4,1
0,1468503341,Tue Apr 07 02:04:08 PDT 2009,NO_QUERY,michelle_andrea,"@livinginfiction outdoors man..can't get to the gym this week, no time no time  dinner soon babe! early next week? or brunch sunday.",0,0
0,1550684356,Sat Apr 18 06:56:20 PDT 2009,NO_QUERY,olly2,http://twitpic.com/3ir9e - i miss this! ,0,0
0,1470212468,Tue Apr 07 08:41:00 PDT 2009,NO_QUERY,ubongattah,@lrbolton My iherb orders took like 3 days. But if it's shipping UPS Innovations or whatever then it will take longer  But no more than 5,0,0
0,1548662532,Fri Apr 17 21:35:38 PDT 2009,NO_QUERY,gabeway,Fuck. My capo is gone. ,0,0
4,2191481125,Tue Jun 16 05:21:56 PDT 2009,NO_QUERY,ginaberetta,"@laurenpotgieter I know! I can't believe I'm on this thing!! I'm thinking of going. Come with  Bleh, yeah, that's the LND experience!! xxx",4,1
4,2191582646,Tue Jun 16 05:34:26 PDT 2009,NO_QUERY,theskinwalker,thanks for following me ,4,1
4,2192101247,Tue Jun 16 06:30:35 PDT 2009,NO_QUERY,angelaxjonas,"@itsjamieeexo YES I CAN! AND AW DON'T WORRY, I VOTED FOR YOUR HUBBY DAVID &lt;3 HAHAHA, thats mad funny! your mom is psychic, remember? ",4,1
4,2192182694,Tue Jun 16 06:38:36 PDT 2009,NO_QUERY,danykilian,Bout 2 visit the BMW-Store! Maybe I find a good car for life  This one is pretty nice -&gt; http://bit.ly/OYwKo,4,1
4,2191753430,Tue Jun 16 05:54:29 PDT 2009,NO_QUERY,peterc,"@stevefrost As soon as I get my screencasting machine set up on my new desk, I'd hope ",4,1
4,2192813237,Tue Jun 16 07:35:12 PDT 2009,NO_QUERY,enthusem,@AG_PrintMonkey Glad you liked the card! We sure are following you ,4,1
0,1469550839,Tue Apr 07 06:43:19 PDT 2009,NO_QUERY,TweetPassion,What must I do to make sure you follow me? ,0,0
4,2191385488,Tue Jun 16 05:09:52 PDT 2009,NO_QUERY,ANoteToMyStory,man...twitter is so addictive  even better than facebook and bebo combined,4,1
4,2191943013,Tue Jun 16 06:14:34 PDT 2009,NO_QUERY,clauds3589,Going back to my apt lol good morning! ,4,1
0,1548522584,Fri Apr 17 21:11:19 PDT 2009,NO_QUERY,RedAlysha,@BJMendelson I have few followers....   ,0,0
4,2192563257,Tue Jun 16 07:13:19 PDT 2009,NO_QUERY,villadesign,@southcitystudio @strungoutwired just what are you guys up to? ,4,1
0,1469673941,Tue Apr 07 07:05:05 PDT 2009,NO_QUERY,terrygreen3309,"@ays Yes, it's true. Acrobat Reader - reads only. You have to have the full program or another PDF creater to do that. sorry ",0,0
4,2191450607,Tue Jun 16 05:18:07 PDT 2009,NO_QUERY,paopink16,shooorooot. yoko magbasa.  just woke up.,4,1
0,1467935189,Mon Apr 06 22:53:15 PDT 2009,NO_QUERY,AshleighF,@jyesmith That's a lot of angst for a Tuesday afternoon ,0,0
4,2191469614,Tue Jun 16 05:20:32 PDT 2009,NO_QUERY,KOBSHI,@TalindaB @SamBennington http://twitlik.com/giantpanda - maybe Tyler and Draven would love to see it ,4,1
0,1468609575,Tue Apr 07 02:42:41 PDT 2009,NO_QUERY,darkopevec,"going, going, aaand gone. poor moosie fell asleep in class   http://twitpic.com/2y82y",0,0
4,2191533048,Tue Jun 16 05:28:27 PDT 2009,NO_QUERY,peaceamoremusic,I am now majoring in family and child sciences ,4,1
0,1469721038,Tue Apr 07 07:13:23 PDT 2009,NO_QUERY,mimi_hates_eu,"haixt ,, it's  been a bad day for me ,, ",0,0
4,2193529738,Tue Jun 16 08:34:56 PDT 2009,NO_QUERY,JanetEatWorld1,Haha yess making maria get a twitter ,4,1
0,1469750415,Tue Apr 07 07:18:34 PDT 2009,NO_QUERY,NoL,"is annoyed when other people are &quot;too busy&quot; to do their work, so they ask me to do it. not fair!  ",0,0
4,2192536244,Tue Jun 16 07:10:56 PDT 2009,NO_QUERY,MaceosMama,@BadVoodooMama Where'd you get your cute robbin pic Z?  I need one ,4,1
4,2192267789,Tue Jun 16 06:46:33 PDT 2009,NO_QUERY,murdeh,#coffee ,4,1
0,1548306913,Fri Apr 17 20:35:39 PDT 2009,NO_QUERY,ansharp,Finally met best friend's fiance. ,0,0
4,2192653151,Tue Jun 16 07:21:17 PDT 2009,NO_QUERY,radio_heart,"Yaaay, can't wait til next gig! And I'm concluding an agreement today which means that since October I'll share a new place in Warsaw ",4,1
0,1468290646,Tue Apr 07 00:46:47 PDT 2009,NO_QUERY,bgmahesh,What is common between Chidambaram and George Bush  ?,0,0
0,1469034530,Tue Apr 07 04:55:54 PDT 2009,NO_QUERY,vestybaby,@Willie_Day26 u won't be singin that song lmao (smh) its soooo embarassing but it is cold and snow on the ground  hope y'all enjoy the  D,0,0
4,2192651799,Tue Jun 16 07:21:10 PDT 2009,NO_QUERY,chregu,our designer broke the build ,4,1
0,1469164435,Tue Apr 07 05:27:07 PDT 2009,NO_QUERY,al3x_s,Yawn woke up. Time for another day of ignoring my &quot;friends&quot;. Goody. ,0,0
0,1470203565,Tue Apr 07 08:39:25 PDT 2009,NO_QUERY,kickthepj,@lexcanroar i offered you waffles  waffles in love,0,0
0,1468079128,Mon Apr 06 23:35:56 PDT 2009,NO_QUERY,wilmir,job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job ,0,0
0,1469748644,Tue Apr 07 07:18:15 PDT 2009,NO_QUERY,aussie_ali,@michaelgrainger lol. poor thing. I'm ok. On the phone at the mo. My best friends mum is in hospital  Just found out. She's stable now,0,0
0,1469189537,Tue Apr 07 05:32:38 PDT 2009,NO_QUERY,sordidout,Oh no. No no no.  Getting sick...this is gonna be a bad one ,0,0
4,2193190667,Tue Jun 16 08:07:10 PDT 2009,NO_QUERY,phronk,@fragileheart Of course. That city is MINE. Now I'm back to work on London some more. ,4,1
4,2191941629,Tue Jun 16 06:14:26 PDT 2009,NO_QUERY,justsally,a day with just the pups before 3 weeks with folks 24/7  ,4,1
0,1468064853,Mon Apr 06 23:31:28 PDT 2009,NO_QUERY,Feltano,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video ",0,0
4,2191566461,Tue Jun 16 05:32:26 PDT 2009,NO_QUERY,JorgenHenriksen,Going to the Gym ,4,1
0,1470200693,Tue Apr 07 08:38:56 PDT 2009,NO_QUERY,xkrazied3vi1x,"im so tired, i feel that i NEVER get enough of sleep no matter how early i go to bed!!!! ",0,0
0,1468600060,Tue Apr 07 02:39:12 PDT 2009,NO_QUERY,Lingkan_bella,NEED UUUUUUUUUUUUUU.....  http://plurk.com/p/n0vpg,0,0
0,1468570860,Tue Apr 07 02:28:51 PDT 2009,NO_QUERY,Sharontweet,@missymoouk Oh No!!  I know. I haven't cried that much since Wham split up.....,0,0
0,1468269348,Tue Apr 07 00:39:17 PDT 2009,NO_QUERY,hellonatalie,is back at work...Although I wish I was back in bed... ,0,0
0,1469674492,Tue Apr 07 07:05:11 PDT 2009,NO_QUERY,xxBEJEALOUSxx,"@ddlovato hey demi, wen are you and selena gonna do another video? i miss them ",0,0
0,1548699460,Fri Apr 17 21:42:08 PDT 2009,NO_QUERY,picsruledolfins,ive bin rate limited on twitterific ,0,0
4,2192374657,Tue Jun 16 06:56:36 PDT 2009,NO_QUERY,CookieDemon,"I feel quite domesticated, growing my own veg and all. I just wish weeding the garden wasn't such a tedious process ",4,1
0,1468518013,Tue Apr 07 02:09:32 PDT 2009,NO_QUERY,neilwaud78qg,"Working rite now, but have a MASSIVE Headache building, and feeling very sick.  .",0,0
0,1468446352,Tue Apr 07 01:43:14 PDT 2009,NO_QUERY,ahremsee,http://twitpic.com/2y6z6 See where we've been moved too.  #dwsr,0,0
4,2192079390,Tue Jun 16 06:28:27 PDT 2009,NO_QUERY,sassyred,@tlovvorn Yippeeee!!  There's nothing like a good storm!!  ,4,1
0,1469844201,Tue Apr 07 07:35:06 PDT 2009,NO_QUERY,tillytwopence,@apriloj oh no! is there any way of getting them after they sell out?! we're only gonna be able yo afford regular tickets ,0,0
4,2192060968,Tue Jun 16 06:26:36 PDT 2009,NO_QUERY,karlmaton,@serafinowicz Bargain! 53 free!   She can now be on Stars on Their Eyes!,4,1
4,2192000638,Tue Jun 16 06:20:26 PDT 2009,NO_QUERY,risha_,pissing down with rain in manilatown. i am eating chocolate cake..and hoping they will have my internet sorted by MONDAY morning! ,4,1
4,2192040044,Tue Jun 16 06:24:29 PDT 2009,NO_QUERY,gialovesPATD,Goodnight. ,4,1
4,2192248894,Tue Jun 16 06:44:51 PDT 2009,NO_QUERY,DavidGCarpenter,Check this video out -- Abe ~ It's done! Just catch up  http://bit.ly/ffKho,4,1
4,2193181439,Tue Jun 16 08:06:24 PDT 2009,NO_QUERY,sebastianleong,back and alive  ,4,1
4,2191342637,Tue Jun 16 05:04:26 PDT 2009,NO_QUERY,Pete_Brown,@SyntaxC4 I was joking. Someone followed me and had the bio &quot;RSS Media Expert&quot; typical social media blegh ,4,1
0,1468422466,Tue Apr 07 01:34:24 PDT 2009,NO_QUERY,heycaryn,Someone (@Ratsofatsorat) left a few sips of mocha in the reusable coffee mug.   Last week.  Now it's chunky ,0,0
4,2192102198,Tue Jun 16 06:30:41 PDT 2009,NO_QUERY,bbraeger,watching HGTV - design remix.  Trying to get inspired ,4,1
4,2192022848,Tue Jun 16 06:22:44 PDT 2009,NO_QUERY,jessicaashleee,new to twitter ,4,1
0,1469949209,Tue Apr 07 07:54:08 PDT 2009,NO_QUERY,frypilot,stupid cocking megavideo :@ wish wixi wasnt down today ,0,0
0,1548882148,Fri Apr 17 22:16:32 PDT 2009,NO_QUERY,rapatl2007,@cutiepie04ct I miss u tore whore ,0,0
4,2191486063,Tue Jun 16 05:22:34 PDT 2009,NO_QUERY,AYellowHouse,@TracyeDukes It certainly is a good day ,4,1
0,1469220130,Tue Apr 07 05:39:19 PDT 2009,NO_QUERY,AML22,Longest day of the week ,0,0
0,1469422298,Tue Apr 07 06:20:03 PDT 2009,NO_QUERY,leighalexander,Why do I like to say &quot;record&quot; about albums when I am referring to an entirely digital thing ,0,0
4,2193105966,Tue Jun 16 08:00:20 PDT 2009,NO_QUERY,LarkSinging,@bipingu ahh he's beautiful! so next year you might get to have little baby dragons? I'll enjoy hearing about those!  xx,4,1
4,2193402755,Tue Jun 16 08:24:39 PDT 2009,NO_QUERY,caycayswanzey,@cartertwinsjosh http://twitpic.com/7fbtd - I saw you two night ago walking up the stairs from LP field! You walked right past me   A ...,4,1
0,1468124345,Mon Apr 06 23:50:49 PDT 2009,NO_QUERY,_iStone_,"@Hetty4Christ heh, yeah, I shakily conquered the ladder. Pointless job, tho. We're too far away to receive digital signal w/ antenna. ",0,0
4,2191327404,Tue Jun 16 05:02:23 PDT 2009,NO_QUERY,Dawkstar,@NickkkJonasss home sweet home  you cant beat it!,4,1
4,2192375932,Tue Jun 16 06:56:43 PDT 2009,NO_QUERY,aniqaROARxo,guess what!? what i hear you cry; OUR PPG PACT WORKED  x,4,1
0,1469083380,Tue Apr 07 05:08:03 PDT 2009,NO_QUERY,ritawiebner,"Not feeling so well this morning, not sure why I came into the office. ",0,0
4,2192858677,Tue Jun 16 07:39:14 PDT 2009,NO_QUERY,pcornqueen,@phillymac Good Morning !! Hope your having a Fabulously Awesome Day my Friend!! ,4,1
0,1468982793,Tue Apr 07 04:42:11 PDT 2009,NO_QUERY,AmandaJanelle,why does it have to be cold? why do i have to be awake??  oh well Good morning all,0,0
4,2193081067,Tue Jun 16 07:58:18 PDT 2009,NO_QUERY,bumblebeehoney,mmhmmm. who keeps forgetting to update this sucker? MEEEE! lolz. at work  and listening to &quot;whatta man&quot;,4,1
0,1469242149,Tue Apr 07 05:44:01 PDT 2009,NO_QUERY,amzdovz,is feeling pretty yucky! got this cold/flu thing going around  BOO,0,0
4,2192838211,Tue Jun 16 07:37:26 PDT 2009,NO_QUERY,jgel717,@youromegagirl go out with me.. ,4,1
0,1468006169,Mon Apr 06 23:13:25 PDT 2009,NO_QUERY,kryptonsite,@ashman01 My only complaint about Facebook is they've changed it so much it's confusing ,0,0
0,1469169049,Tue Apr 07 05:28:10 PDT 2009,NO_QUERY,georgettesmith,"Poor MSU, was hoping they would beat them Heels ",0,0
4,2191402475,Tue Jun 16 05:12:00 PDT 2009,NO_QUERY,sharonglassman,@RonHogan We are shenanigan-free! Sounds like a latte without the foam ... in a good way  #140conf,4,1
0,1468788958,Tue Apr 07 03:44:38 PDT 2009,NO_QUERY,sweetL80,"explain how, jazmine got from http://is.gd/raX6 to http://is.gd/raWM.  perhaps im being elitist but its so disappointing ",0,0
0,1468013773,Mon Apr 06 23:15:43 PDT 2009,NO_QUERY,Zwaapeh,Someones alarm clock or a phone woke me up at 3am...Still got my headache from yesterday night ,0,0
0,1469025066,Tue Apr 07 04:53:28 PDT 2009,NO_QUERY,joseadan88,ahh... food .... class ,0,0
0,1469393046,Tue Apr 07 06:14:29 PDT 2009,NO_QUERY,FenstarDeLuxe,"my favourite patient died today, what a downer ",0,0
0,1468244282,Tue Apr 07 00:30:40 PDT 2009,NO_QUERY,SamBusbySleeps,Work today ,0,0
4,2191667248,Tue Jun 16 05:44:28 PDT 2009,NO_QUERY,vitaredux,Thanks @davescruggs @SteveGodbold @jeffhunsaker @mickey_gousset. That should keep me busy ,4,1
4,2191418837,Tue Jun 16 05:14:06 PDT 2009,NO_QUERY,z3bbster,@bkmacdaddy no problem feed us tweep friends ,4,1
4,2192983412,Tue Jun 16 07:50:01 PDT 2009,NO_QUERY,chanthana,@vaughnchicago I run to eat ,4,1
0,1468215904,Tue Apr 07 00:20:52 PDT 2009,NO_QUERY,Smallshinyant,"traffic not as bad as normal, so super early for meeting ",0,0
0,1548805337,Fri Apr 17 22:01:26 PDT 2009,NO_QUERY,lcarillo,"Waited an hour to be seated, an hour to get our food and then the food was cold. Tres Agaves resturant ",0,0
4,2192140375,Tue Jun 16 06:34:26 PDT 2009,NO_QUERY,jakeboydphoto,@paul_burger it was just me talking the whole time. ,4,1
0,1469188597,Tue Apr 07 05:32:26 PDT 2009,NO_QUERY,AshleyW86,Searching for a job! ,0,0
0,1468516317,Tue Apr 07 02:08:55 PDT 2009,NO_QUERY,yoitspaulina,"@nicholasbraun aww no fair, you didn't check the pic i sent you ",0,0
4,2192745644,Tue Jun 16 07:29:26 PDT 2009,NO_QUERY,Sahnepop619,@tonyhawk very cute ,4,1
4,2193008199,Tue Jun 16 07:52:06 PDT 2009,NO_QUERY,elimcfadden,"@widenpremedia Ha, fantastic! And here I am on your site because of it. Win, win! ",4,1
4,2191467529,Tue Jun 16 05:20:16 PDT 2009,NO_QUERY,sanDORKs,@wandatastic YAY! ,4,1
0,1468870257,Tue Apr 07 04:09:46 PDT 2009,NO_QUERY,J_Kaye,@dastevens - Yikes! Stay in bed and forget the weather. Hope you get to feeling better.  Poor you!,0,0
4,2191941672,Tue Jun 16 06:14:26 PDT 2009,NO_QUERY,juniperus,"@junomagic  I hope they are marvelous, tho!",4,1
4,2193454196,Tue Jun 16 08:28:51 PDT 2009,NO_QUERY,barelyanything,"Third day of me kick starting to keep a diary, topic: eugenics   Finally writing something I am interested in!",4,1
0,1467872355,Mon Apr 06 22:35:52 PDT 2009,NO_QUERY,bigwillthechamp,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd ,0,0
0,1470062633,Tue Apr 07 08:14:08 PDT 2009,NO_QUERY,JasmineDarkly,@AnandaRose That's completely lame.  But nonsurprising.,0,0
4,2191754758,Tue Jun 16 05:54:38 PDT 2009,NO_QUERY,MitchelMTribute,Thank you so much everyone! We have 128 followers! Thank you! ,4,1
0,1469556294,Tue Apr 07 06:44:16 PDT 2009,NO_QUERY,2STARS4EVER,"been a quiet day, where are you z ",0,0
4,2192744853,Tue Jun 16 07:29:22 PDT 2009,NO_QUERY,livelyabsurdity,You belong with me by Taylor Swift. How come I don't know about this awesome song?  Slacking off now.,4,1
4,2192100644,Tue Jun 16 06:30:32 PDT 2009,NO_QUERY,momnoir,@cbgb0426 ok. Just watch him closely for any changes  Extra hugs and kisses. I will write up your twitt-ER release papers. ,4,1
4,2193427598,Tue Jun 16 08:26:41 PDT 2009,NO_QUERY,CLOUD9EST1978,@JbigzDaFuture don't be sad  I'll hit you when we get settled.,4,1
4,2191921986,Tue Jun 16 06:12:21 PDT 2009,NO_QUERY,spooks03,@recklessreckra Glad to see you really miss the good ole TN mtn air  .. really hope to catch up with you one day while your in call me,4,1
4,2193453182,Tue Jun 16 08:28:46 PDT 2009,NO_QUERY,KTVL,@KimSherrell @JimmyFalcon? is there a new kid on the block? Good Hollywood name ,4,1
4,2191712560,Tue Jun 16 05:49:50 PDT 2009,NO_QUERY,clareitycoo,While I appreciate all of the completely unsolicited offers to help me get more followers - I actually like growing them organically ,4,1
0,1468826895,Tue Apr 07 03:56:30 PDT 2009,NO_QUERY,ivormurray,Trying hard to resist eating the kids' Easter Eggs  ,0,0
0,1469637699,Tue Apr 07 06:58:44 PDT 2009,NO_QUERY,xm310x,I wish I was reading &quot;understanding exposure&quot; as oppose to studying depreciable costs and multi-step financial statements ,0,0
4,2191844147,Tue Jun 16 06:04:15 PDT 2009,NO_QUERY,chapmanfamily7,another lb down! ,4,1
4,2192165541,Tue Jun 16 06:36:54 PDT 2009,NO_QUERY,khanidea,"eating Parata in Ottawa, its great ",4,1
4,2192377694,Tue Jun 16 06:56:54 PDT 2009,NO_QUERY,MizzBumbleB22,"@bcluxton ok, good  Cause i didn't mean it the way it sounded.  Yea i doubt i ever will either...oh well",4,1
0,1550675014,Sat Apr 18 06:54:27 PDT 2009,NO_QUERY,luisithox,Today is a sad day in monterrey ,0,0
0,1469306835,Tue Apr 07 05:57:40 PDT 2009,NO_QUERY,forumferret,@sohmer automated offiste backups for that sort of thing = happy no more drunken deletefest ruining your life. Don't ask how I know. ,0,0
4,2192789898,Tue Jun 16 07:33:10 PDT 2009,NO_QUERY,LibbyTaggart,@parisitaliana @sheenshines it's true - I am guilty of being an enabler  ,4,1
4,2191809628,Tue Jun 16 06:00:37 PDT 2009,NO_QUERY,seanelavelle,"@KevinDoyle Yeah, @jadearth15 is a big fan of your work ",4,1
0,1467971977,Mon Apr 06 23:03:34 PDT 2009,NO_QUERY,LFTA,listening to Murd and 9th wonder- just chillen out missing my crazy sex life  ,0,0
0,1548722985,Fri Apr 17 21:46:29 PDT 2009,NO_QUERY,laplayalover,@brierockstarxo Awww I'm not going out tonight  I was too tired.. I'm hanging out at a girlfriends house,0,0
0,1469945224,Tue Apr 07 07:53:23 PDT 2009,NO_QUERY,cassiex915,"i hate SAT scores, i'm a mess ",0,0
0,1469846719,Tue Apr 07 07:35:33 PDT 2009,NO_QUERY,danbjorn,"Aww, the batteries on my flashing birthday badge are dying ",0,0
0,1469949045,Tue Apr 07 07:54:06 PDT 2009,NO_QUERY,Nic_1988,hurt my toe trying to get to the phone ,0,0
4,2191647332,Tue Jun 16 05:42:07 PDT 2009,NO_QUERY,lisehenri,@ThePrettyFaces Awesome! Yay! ,4,1
4,2191373724,Tue Jun 16 05:08:21 PDT 2009,NO_QUERY,pc_williams,@eoutofm congrats sweetie! just rely on you sweetie ,4,1
4,2191547309,Tue Jun 16 05:30:10 PDT 2009,NO_QUERY,ek20385,Good night Internet land time for me to sleep ,4,1
4,2191771187,Tue Jun 16 05:56:29 PDT 2009,NO_QUERY,kimtagg,@louieaberia aww.. nya asa man siya ni adto? *poof* vanished into thin air? hehe joke!  oh well. maybe u weren't quick enough?? hehe ohwel,4,1
0,1469672617,Tue Apr 07 07:04:50 PDT 2009,NO_QUERY,brookesalmons,Woke up late today  by about an hour lol. But I am at school now ready to do some portfolio.,0,0
4,2191617043,Tue Jun 16 05:38:33 PDT 2009,NO_QUERY,tpimorgon,@inmorgon: HIRO and Lloyd - check follower requests for tpimorgon and accept me please ,4,1
0,1469615449,Tue Apr 07 06:54:47 PDT 2009,NO_QUERY,leyrer,"@LettuceB Isn't it nice, how the last cold seamlessly fades into the first allergy of the season? I'm loving it. ",0,0
4,2191389318,Tue Jun 16 05:10:19 PDT 2009,NO_QUERY,frilaf,welcome home @simplydittaa !! c u sat ,4,1
4,2192081370,Tue Jun 16 06:28:40 PDT 2009,NO_QUERY,PrimoAssistance,"@DarleneVictoria Oh, I hope you and @KenaRoth don't have to wait that long either ",4,1
0,1468259941,Tue Apr 07 00:36:00 PDT 2009,NO_QUERY,09020084,has to study math 4 econ but isnt in the mood ,0,0
4,2192981888,Tue Jun 16 07:49:53 PDT 2009,NO_QUERY,2ndomo,Off to pick strawberries w/ friends! ,4,1
0,1469722011,Tue Apr 07 07:13:34 PDT 2009,NO_QUERY,mcbriddle,going home today  such an awesome vacay!,0,0
4,2192517467,Tue Jun 16 07:09:18 PDT 2009,NO_QUERY,stephenelf,a lovely summer day in Bonn: raining cats and dogs! The sun is fixed in Spain and doesn't move around ,4,1
4,2191752000,Tue Jun 16 05:54:19 PDT 2009,NO_QUERY,beastorm,@JesseMcCartney good luck there ,4,1
4,2191716232,Tue Jun 16 05:50:13 PDT 2009,NO_QUERY,ananyah,@muscati my dad thinks so ,4,1
0,1548521394,Fri Apr 17 21:11:06 PDT 2009,NO_QUERY,jcummings01,wow....my Berkman bobble head just doesn't seem as fun now.   What a loss. ,0,0
0,1468408924,Tue Apr 07 01:29:27 PDT 2009,NO_QUERY,kmmcat123,now I'm kind of sad after all the bullshit I found out ,0,0
0,1468493268,Tue Apr 07 02:00:37 PDT 2009,NO_QUERY,BlahMaxine,"Mmmm, i want eatser show on the 14th; not 15th   this is bad for me  Maddie D:",0,0
0,1468896001,Tue Apr 07 04:17:28 PDT 2009,NO_QUERY,miamullins,is soo bored and  i just wanna go out and have some fun but thandis at some gay thing all day ,0,0
